,url_length,n_result,slash_count,dot_count,.edu,.com,.gov,.net,.org,.other,alexa_rank,keyword_in_netloc,keyword_in_path,keyword_in_title,keyword_in_description,labels,urls,titles,descriptions
839,56.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2.0,1.0,1,https://wonder-woman.fandom.com/wiki/Wonder_Woman_(2017),wonder woman 2017  wonderwomanfandomcom  wiki  wonderwoman2017,wonder woman is a 2017 film that marks the first solo theatricallyreleased film for the character after her debut in batman v superman dawn of justice
840,49.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,1,"https://en.wikipedia.org/wiki/Hi,_Mom_(2021_film)",hi mom 2021 film  wikipedia  enwikipediaorg  wiki  himom2021film,it was released on 12 february 2021 chinese new year the films themes include familial love maternal love and filial piety
841,38.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt13364790/,hi mom 2021  imdb  wwwimdbcom  title,rating   710  1462
842,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,https://www.youtube.com/watch?v=GjrtxkuFBtk,hi mom   official trailer  in cinemas 1 april 2021  wwwyoutubecom  watch,duration   151  posted   mar 25 2021
843,44.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,1.0,1.0,2.0,1,https://www.rottentomatoes.com/m/hi_mom_2021,hi mom  rotten tomatoes  wwwrottentomatoescom  himom2021,2021 comedydrama 2h 8m  april 6 2021  rating 355  full review  hi mom successfully balances the slapstick and the sentimental
844,83.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1641.0,0.0,1.0,0.0,1.0,0,https://variety.com/2021/film/reviews/hi-mom-review-ni-hao-li-huan-ying-1234943023/,hi mom review tears flow in appealing chinese timetravel   varietycom  reviews  himomreviewnihaolihuanying1234943023,posted   apr 5 2021
845,89.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1720.0,0.0,1.0,1.0,2.0,0,https://entertainment.directv.com/hi-mom-is-the-highest-grossing-movie-of-2021-heres-why/,hi mom is the highest grossing movie of 2021 heres why  entertainmentdirectvcom  himomisthehighestgrossingmovieof202,jul 1 2021    as time progressed hi mom finally saw the light of day on february 12th 2021 which is officially chinese new year after a threemonth run
846,36.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,1.0,0.0,0,https://mydramalist.com/78759-hi-mom,hi mom 2021  mydramalist  mydramalistcom  78759himom,hi mom chinese movie   hello li huan yingni hao li huan ying university student jia xiaoling is shattered after hearing that her mother
847,126.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,1.0,0,https://www.theguardian.com/world/2021/feb/26/hi-mom-comedy-about-death-and-parenthood-becomes-one-of-chinas-biggest-film-hits,mums the word hit chinese film hi mom sparks debate about   wwwtheguardiancom  world  2021  feb  himomcomedyaboutdeat,feb 26 2021    hi mom follows the story of young woman jia xiaoling whose mother dies in a car accident in 2001 the character who feels she hadnt been a
848,40.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,1.0,2.0,0.0,0,https://letterboxd.com/film/hi-mom-2021/,hi mom 2021 directed by jia ling  reviews film  cast  letterboxd  letterboxdcom  film  himom2021,rating   34  547
849,38.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64705.0,0.0,1.0,2.0,1.0,0,https://xemovie.com/movies/hi-mom-2021,hi mom 2021 full movie full hd english sub online  xemovie  xemoviecom  movies  himom2021,hi mom is a 2021 chinese comedy film written and directed by jia ling and starring jia ling shen teng chen he and zhang xiaofei
850,58.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,1,https://en.wikipedia.org/wiki/Independence_Day_(1996_film),independence day 1996 film  wikipedia  enwikipediaorg  wiki  independenceday1996film,independence day also promoted as id4 is a 1996 american science fiction action film directed by roland emmerich and written by emmerich and dean devlin  resurgence    independence day franchise    margaret colin
851,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0116629/,independence day 1996  imdb  wwwimdbcom  title,rating   710  551750
852,57.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/1071806-independence_day,independence day  rotten tomatoes  wwwrottentomatoescom  1071806independenceday,rating   68  78
853,56.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://independenceday.fandom.com/wiki/Independence_Day,cast  crew  independence day wiki  fandom  independencedayfandomcom  wiki  independenceday,independence day was the highestgrossing film of 1996 beating twister mission impossible and the hunchback of notre dame  in the united states and canada
854,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=mGeIsCLOI-U,independence day  tbt trailer  20th century fox  youtube  wwwyoutubecom  watch,duration   245  posted   jul 3 2014
855,43.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=B1E7h3SeMDk,independence day  official trailer 1 1996  youtube  wwwyoutubecom  watch,duration   228  posted   may 26 2016
856,43.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=9t1IK_9apWs,independence day 45 movie clip  the presidents speech   wwwyoutubecom  watch,duration   242  posted   jul 10 2015
857,64.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Independence-Day-Will-Smith/dp/B00008G8M4,independence day  amazon  wwwamazoncom  independencedaywillsmith,rating   48  6526
858,66.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Independence-Day-Bill-Pullman/dp/B000I9UA30,watch independence day  prime video  amazoncom  wwwamazoncom  independencedaybillpullman,rating   48  6566
859,49.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2384.0,0.0,0.0,0.0,0.0,0,https://www.metacritic.com/movie/independence-day,independence day reviews  metacritic  wwwmetacriticcom  movie  independenceday,rating   59  19
860,76.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Fantastic_Beasts_and_Where_to_Find_Them_(film),fantastic beasts and where to find them film  wikipedia  enwikipediaorg  wiki  fantasticbeastsandwheretofindthemfil,fantastic beasts and where to find them is a 2016 fantasy film directed by david yates a joint british and american production it is a spinoff of and  the crimes of grindelwald    wizarding world    alison sudol    josh cowdery
861,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt3183660/,fantastic beasts and where to find them 2016  imdb  wwwimdbcom  title,rating   7310  431634
862,72.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/fantastic_beasts_and_where_to_find_them,fantastic beasts and where to find them  rotten tomatoes  wwwrottentomatoescom  fantasticbeastsandwheretofindthem,rating   74  343
863,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=ViuDsy7yb8M,fantastic beasts and where to find them  teaser trailer hd  wwwyoutubecom  watch,duration   220  posted   apr 10 2016
864,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=Vso5o11LuGU,fantastic beasts and where to find them  final trailer hd  wwwyoutubecom  watch,duration   242  posted   sep 28 2016
865,43.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=VYZ3U1inHA4,fantastic beasts and where to find them  final trailer  wwwyoutubecom  watch,duration   253  posted   sep 28 2016
866,82.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://harrypotter.fandom.com/wiki/Fantastic_Beasts_and_Where_to_Find_Them_(film),fantastic beasts and where to find them film  harry potter wiki  harrypotterfandomcom  wiki  fantasticbeastsandwheretofindt,fantastic beasts and where to find them or simply fantastic beasts is the first prequel of a series of films based on fantastic beasts and where to find them
867,69.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Fantastic-Beasts-Where-Find-Them/dp/B01MSIWWI2,watch fantastic beasts and where to find them  prime video  wwwamazoncom  fantasticbeastswherefindthem,rating   47  32984
868,72.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Fantastic-Beasts-Where-Find-Blu-ray/dp/B06XX25L7W,fantastic beasts and where to find them 2016  amazoncom  wwwamazoncom  fantasticbeastswherefindbluray,rating   47  32647
869,93.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/259316-fantastic-beasts-and-where-to-find-them?language=en-US,fantastic beasts and where to find them 2016  the movie   wwwthemoviedborg  movie  259316fantasticbeastsandwheretofin,nov 29 2016    in 1926 newt scamander arrives at the magical congress of the united states of america with a magically expanded briefcase which houses a
870,45.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Shrek_the_Third,shrek the third  wikipedia  enwikipediaorg  wiki  shrekthethird,shrek the third also known as shrek 3 is a 2007 american computeranimated comedy film loosely based on the 1990 picture book shrek by william steig  production    reception    home media    marketing
871,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0413267/,shrek the third 2007  imdb  wwwimdbcom  title,rating   6110  293057
872,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=_MoIr7811Bs,shrek the third 2007 trailer 1  movieclips classic trailers  wwwyoutubecom  watch,duration   211  posted   apr 30 2018
873,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=sWjVe9dMRHU,shrek the third 2007  royal pain scene 110  movieclips  wwwyoutubecom  watch,duration   356  posted   may 16 2019
874,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=0igqAlu8Oqc,shrek the third 2007  princess prisoners scene 710  movieclips  wwwyoutubecom  watch,duration   242  posted   may 16 2019
875,40.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/shrek_3,shrek the third  rotten tomatoes  wwwrottentomatoescom  shrek3,rating   42  214
876,45.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://shrek.fandom.com/wiki/Shrek_the_Third,shrek the third  wikishrek  shrekfandomcom  wiki  shrekthethird,shrek the third is a 2007 dreamworks animated film and the third and penultimate film in the shrek franchise following shrek and shrek 2
877,72.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Shrek-Third-Widescreen-Eddie-Murphy/dp/B000UVKGPI,shrek the third  amazoncom  wwwamazoncom  shrekthirdwidescreeneddiemurphy,rating   46  1526
878,50.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,0.0,1.0,1.0,0,https://www.rogerebert.com/reviews/shrek-the-third,shrek the third movie review  film summary 2007  roger ebert  wwwrogerebertcom  reviews  shrekthethird,may 17 2007    ogre and ogre again  shrek the third is a dampeddown return to the kingdom of far far away lacking the comic energy of the first brilliant
879,66.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/810-shrek-the-third?language=en-US,shrek the third 2007  the movie database tmdb  wwwthemoviedborg  movie  810shrekthethird,may 17 2007    the king of far far away has died and shrek and fiona are to become king  queen however shrek wants to return to his cozy swamp and live
880,46.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,1,https://en.wikipedia.org/wiki/Coco_(2017_film),coco 2017 film  wikipedia  enwikipediaorg  wiki  coco2017film,coco is a 2017 american computeranimated fantasy film produced by pixar animation studios and released by walt disney pictures based on an original idea  remember me coco song    lee unkrich    adrian molina    ofrenda
881,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt2380307/,coco 2017  imdb  wwwimdbcom  title,rating   8410  440245
882,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=Rvr68u6k5sI,coco official final trailer  youtube  wwwyoutubecom  watch,duration   211  posted   nov 6 2017
883,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,https://www.youtube.com/watch?v=Ga6RYejo6Hk,coco trailer 2017  find your voice  movieclips trailers  youtube  wwwyoutubecom  watch,duration   227  posted   sep 13 2017
884,42.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,1.0,1.0,0.0,1,https://www.rottentomatoes.com/m/coco_2017,coco  rotten tomatoes  wwwrottentomatoescom  coco2017,rating   97  353
885,30.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6897.0,0.0,0.0,0.0,1.0,1,https://movies.disney.com/coco,coco  official website  disney movies  moviesdisneycom  coco,character miguel from the movie coco disney pixar coco  coco pg 1h 46min october 27 2017 animation family fantasy musical
886,42.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://disney.fandom.com/wiki/Coco_(film),coco film  disney wiki  fandom  disneyfandomcom  wiki  cocofilm,coco is a 2017 american 3d computeranimated musical fantasy drama film produced by pixar animation studios and released by walt disney pictures
887,75.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,2.0,1.0,1,https://english-voice-over.fandom.com/wiki/Disney%E2%80%A2Pixar_Coco_(2017),disneypixar coco 2017  english voice over wikia  englishvoiceoverfandomcom  wiki  disneypixarcoco2017,disneypixar coco is a 2017 american 3d computeranimated musical fantasy film produced by pixar animation studios and released by walt disney pictures
888,84.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,https://play.google.com/store/movies/details/Coco_2017?id=dvSjtgHqhPc&hl=en_US&gl=US,coco 2017  movies on google play  playgooglecom  store  movies  details  coco2017,coco 2017  in disneypixars vibrant tale of family fun and adventure an aspiring young musician named miguel voice of newcomer anthony gonzalez embarks
889,40.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55961.0,0.0,0.0,0.0,0.0,0,https://www.pixar.com/feature-films/coco,coco  pixar animation studios  wwwpixarcom  featurefilms  coco,coco is about family connecting with loved ones and pursuing your dreams and according to director lee unkrich its all rooted in music
890,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt7975244/,jumanji the next level 2019  imdb  wwwimdbcom  title,rating   6710  219513
891,43.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=rBxcF-r9Ibs,jumanji the next level  official trailer hd  youtube  wwwyoutubecom  watch,duration   258  posted   jul 1 2019
892,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=F6QaLsw8EWY,jumanji the next level  final trailer hd  youtube  wwwyoutubecom  watch,duration   251  posted   oct 31 2019
893,53.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Jumanji:_The_Next_Level,jumanji the next level  wikipedia  enwikipediaorg  wiki  jumanjithenextlevel,jumanji the next level is a 2019 american fantasy adventure comedy film directed by jake kasdan and cowritten by jeff pinkner and scott rosenberg  morgan turner    massi furlan    fortress mountain resort
894,55.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/jumanji_the_next_level,jumanji the next level  rotten tomatoes  wwwrottentomatoescom  jumanjithenextlevel,rating   71  246
895,70.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Jumanji-Next-Level-Dwayne-Johnson/dp/B0828CKL87,watch jumanji the next level  prime video  amazoncom  wwwamazoncom  jumanjinextleveldwaynejohnson,rating   47  13095
896,70.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Jumanji-Next-Level-Dwayne-Johnson/dp/B07ZW9ZGFQ,jumanji the next level  amazoncom  wwwamazoncom  jumanjinextleveldwaynejohnson,rating   47  13024
897,55.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54785.0,0.0,0.0,0.0,0.0,0,https://www.sonypictures.com/movies/jumanjithenextlevel,jumanji the next level  sony pictures entertainment  wwwsonypicturescom  movies  jumanjithenextlevel,in jumanji the next level the gang is back but the game has changed as they return to jumanji to rescue one of their own they discover that nothing is
898,55.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://jumanji.fandom.com/wiki/Jumanji:_The_Next_Level,jumanji the next level  jumanjifandomcom  wiki  jumanjithenextlevel,jumanji the next level is an actionadventure movie that was released on december 13th 2019 it is a direct sequel to welcome to the jungle
899,76.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/512200-jumanji-the-next-level?language=en-US,jumanji the next level 2019  the movie database tmdb  wwwthemoviedborg  movie  512200jumanjithenextlevel,dec 13 2019    as the gang return to jumanji to rescue one of their own they discover that nothing is as they expect the players will have to brave parts
900,77.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film),harry potter and the prisoner of azkaban film  wikipedia  enwikipediaorg  wiki  harrypotterandtheprisonerofazkabanfi,harry potter and the prisoner of azkaban is a 2004 fantasy film directed by alfonso cuarn and distributed by warner bros pictures based on j k  cast    production    distribution    reception
901,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0304141/,harry potter and the prisoner of azkaban 2004  imdb  wwwimdbcom  title,rating   7910  585369
902,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=lAxgztbYDbs,harry potter and the prisoner of azkaban official trailer 1  wwwyoutubecom  watch,duration   218  posted   sep 2 2011
903,73.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/harry_potter_and_the_prisoner_of_azkaban,harry potter and the prisoner of azkaban  rotten tomatoes  wwwrottentomatoescom  harrypotterandtheprisonerofazkaban,rating   90  259
904,83.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film),harry potter and the prisoner of azkaban film  harrypotterfandomcom  wiki  harrypotterandtheprisonerofazka,duration   150  posted   jan 25 2019
905,77.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Potter-Prisoner-Azkaban-Daniel-Radcliffe/dp/B0026YWQ4Q,watch harry potter and the prisoner of azkaban  prime video  wwwamazoncom  potterprisonerazkabandanielradcliffe,rating   49  49384
906,68.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0,https://www.hbomax.com/feature/urn:hbo:feature:GXssObwqZrVVGwwEAAABI,watch harry potter and the prisoner of azkaban  hbo max  wwwhbomaxcom  urnhbofeaturegxssobwqzrvvgwweaaabi,stream harry potter and the prisoner of azkaban on hbo max harry potters third year at hogwarts starts off badly when he learns deranged killer sirius
907,87.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13865.0,0.0,0.0,0.0,0.0,0,https://www.commonsensemedia.org/movie-reviews/harry-potter-and-the-prisoner-of-azkaban,harry potter and the prisoner of azkaban movie review  common   wwwcommonsensemediaorg  moviereviews  harrypotterandthepris,rating   50        nell minow
908,91.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,2.0,1,http://www.themoviedb.org/movie/673-harry-potter-and-the-prisoner-of-azkaban?language=en-US,harry potter and the prisoner of azkaban 2004  the movie   wwwthemoviedborg  movie  673harrypotterandtheprisonerofazk,harry potter and the prisoner of azkaban 2004 user score play trailer pg 06042004 us adventure fantasy 2h 21m now streaming on hbo max
909,80.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,1.0,1.0,0,https://www.rogerebert.com/reviews/harry-potter-and-the-prisoner-of-azkaban-2004,harry potter and the prisoner of azkaban movie review 2004  wwwrogerebertcom  reviews  harrypotterandtheprisonerofazkaban,jun 3 2004    the film centers on the escape of the sinister sirius black gary oldman from azkaban prison sirius was convicted in voldemorts plot to
910,78.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,pirates of the caribbean dead men tell no tales  wikipedia  enwikipediaorg  wiki  piratesofthecaribbeandeadmentellno,pirates of the caribbean dead men tell no tales released internationally as pirates of the caribbean salazars revenge is a 2017 american swashbuckler  production    music    release    reception
911,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1790809/,pirates of the caribbean dead men tell no tales 2017  imdb  wwwimdbcom  title,rating   6510  283552
912,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=Hgeu5rhoxxY,pirates of the caribbean dead men tell no tales  official trailer  wwwyoutubecom  watch,duration   225  posted   mar 2 2017
913,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=i3wJjLXjySg,pirates of the caribbean dead men tell no tales extended look  wwwyoutubecom  watch,duration   120  posted   feb 5 2017
914,80.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales,pirates of the caribbean dead men tell no tales  rotten tomatoes  wwwrottentomatoescom  piratesofthecaribbeandeadmentellnot,rating   30  290
915,78.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1999566.0,0.0,2.0,3.0,0.0,0,http://aftercredits.com/2017/05/pirates-caribbean-dead-men-tell-no-tales-2017/,pirates of the caribbean dead men tell no tales 2017  aftercreditscom  201705  piratescaribbeandeadmentellnotales2017,rating   44  104
916,76.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,0.0,0.0,0.0,0,https://letterboxd.com/film/pirates-of-the-caribbean-dead-men-tell-no-tales/,pirates of the caribbean dead men tell no tales  letterboxd  letterboxdcom  film  piratesofthecaribbeandeadmentellnotales,rating   26  133746
917,101.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/166426-pirates-of-the-caribbean-dead-men-tell-no-tales?language=en-US,pirates of the caribbean dead men tell no tales 2017  wwwthemoviedborg  movie  166426piratesofthecaribbeandeadme,thrust into an allnew adventure a downonhisluck capt jack sparrow feels the winds of illfortune blowing even more strongly when deadly ghost sailors
918,98.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7439.0,0.0,0.0,0.0,0.0,0,https://www.vudu.com/content/movies/details/Pirates-of-the-Caribbean-Dead-Men-Tell-No-Tales/839756,pirates of the caribbean dead men tell no tales  vudu  wwwvuducom  content  movies  details  piratesofthecaribbeande,rating   44  85959
919,80.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://pirates.fandom.com/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,pirates of the caribbean dead men tell no tales  potc wiki  piratesfandomcom  wiki  piratesofthecaribbeandeadmentell,pirates of the caribbean dead men tell no tales also known as pirates of the caribbean salazars revenge and pirates of the caribbean the revenge of
920,56.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial,et the extraterrestrial  wikipedia  enwikipediaorg  wiki  ettheextraterrestrial,et the extraterrestrial is a 1982 american science fiction film produced and directed by steven spielberg and written by melissa mathison  et the extraterrestrial video    music from the original    robert macnaughton
921,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0083866/,et the extraterrestrial 1982  imdb  wwwimdbcom  title,rating   7810  389648
922,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=qYAETtIIClk,et the extra terrestrial 1982 official 20th anniversary trailer   wwwyoutubecom  watch,duration   206  posted   feb 21 2014
923,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=DSx8Jobx-Gs,et the extraterrestrial official trailer 1  steven spielberg movie   wwwyoutubecom  watch,duration   134  posted   dec 12 2011
